日期,时间,气温℃,地面风速m/s,
2022/2/25,18:00:00,6.758660889,8.131069819,
2022/2/25,19:00:00,6.774194336,8.032077861,
2022/2/25,20:00:00,6.899072266,8.031387047,
2022/2/25,21:00:00,6.7847229,8.059223505,
2022/2/25,22:00:00,6.774194336,8.171199357,
2022/2/25,23:00:00,6.699822998,8.331588744,
2022/2/26,0:00:00,6.478936768,8.448898386,
2022/2/26,1:00:00,6.351861572,8.36694768,
2022/2/26,2:00:00,6.234765625,8.336326429,
2022/2/26,3:00:00,5.801873779,8.220148609,
2022/2/26,4:00:00,5.812982178,8.254336819,
2022/2/26,5:00:00,6.042718506,8.193037161,
2022/2/26,6:00:00,6.063256836,8.232813059,
2022/2/26,7:00:00,6.030511475,8.159390803,
2022/2/26,8:00:00,6.584375,7.993767689,
2022/2/26,9:00:00,8.261529541,7.331713838,
2022/2/26,10:00:00,8.823724365,6.230177231,
2022/2/26,11:00:00,9.106744385,7.481761628,
2022/2/26,12:00:00,8.873651123,9.966148734,
2022/2/26,13:00:00,8.145532227,10.21173835,
2022/2/26,14:00:00,7.713769531,9.558631723,
2022/2/26,15:00:00,7.072198486,8.93420818,
2022/2/26,16:00:00,6.79140625,8.021809304,
2022/2/26,17:00:00,6.058282471,7.119890343,
2022/2/26,18:00:00,5.458886719,5.832990148,
2022/2/26,19:00:00,4.660852051,4.404120911,
2022/2/26,20:00:00,4.351708984,3.079699964,
2022/2/26,21:00:00,3.707391357,2.344663303,
2022/2/26,22:00:00,3.388818359,2.472631069,
2022/2/26,23:00:00,3.418237305,2.704257126,
2022/2/27,0:00:00,3.629693604,3.097688545,
2022/2/27,1:00:00,3.805078125,3.352102561,
2022/2/27,2:00:00,3.885522461,3.543401822,
2022/2/27,3:00:00,3.825036621,3.927276165,
2022/2/27,4:00:00,3.892205811,4.558640571,
2022/2/27,5:00:00,4.314538574,4.783824628,
2022/2/27,6:00:00,4.314538574,5.321393528,
2022/2/27,7:00:00,4.649743652,5.712041554,
2022/2/27,8:00:00,5.137017822,6.340968495,
2022/2/27,9:00:00,6.829125977,7.054598645,
2022/2/27,10:00:00,7.061120605,7.457798026,
2022/2/27,11:00:00,7.241479492,7.865568211,
2022/2/27,12:00:00,7.851953125,7.652488026,
2022/2/27,13:00:00,7.878045654,7.649729343,
2022/2/27,14:00:00,7.759820557,7.527230597,
2022/2/27,15:00:00,7.339715576,7.052579517,
2022/2/27,16:00:00,7.244256592,6.953516008,
2022/2/27,17:00:00,6.421228027,6.713922247,
2022/2/27,18:00:00,6.373498535,6.724981975,
2022/2/27,19:00:00,6.427331543,6.653515672,
2022/2/27,20:00:00,6.436761475,6.564848621,
2022/2/27,21:00:00,6.164819336,6.593251928,
2022/2/27,22:00:00,6.044396973,7.011141194,
2022/2/27,23:00:00,5.995568848,7.249526852,
2022/2/28,0:00:00,5.754144287,7.199572356,
2022/2/28,1:00:00,5.587640381,7.123774853,
2022/2/28,2:00:00,5.497186279,6.319046253,
2022/2/28,3:00:00,5.427819824,5.546865596,
2022/2/28,4:00:00,5.424493408,5.792136932,
2022/2/28,5:00:00,5.47387085,5.484142708,
2022/2/28,6:00:00,5.646478271,6.134639223,
2022/2/28,7:00:00,5.920648193,5.867493023,
2022/2/28,8:00:00,6.183679199,5.626893621,
2022/2/28,9:00:00,7.222070313,5.725851118,
2022/2/28,10:00:00,7.281427002,5.471795713,
2022/2/28,11:00:00,7.259790039,5.71976825,
2022/2/28,12:00:00,7.546166992,5.908346166,
2022/2/28,13:00:00,7.548944092,5.573930507,
2022/2/28,14:00:00,7.222070313,4.998968244,
2022/2/28,15:00:00,6.946221924,4.450774725,
2022/2/28,16:00:00,6.847436523,4.63367737,
2022/2/28,17:00:00,6.278039551,4.881030642,
2022/2/28,18:00:00,6.340753174,4.654135866,
2022/2/28,19:00:00,6.422875977,4.106037444,
2022/2/28,20:00:00,6.465631104,3.610273091,
2022/2/28,21:00:00,6.550531006,3.155905704,
2022/2/28,22:00:00,6.753106689,2.801354775,
2022/2/28,23:00:00,7.03170166,2.832198526,
2022/3/1,0:00:00,6.931237793,3.427868881,
2022/3/1,1:00:00,7.419641113,4.417229142,
2022/3/1,2:00:00,7.727075195,6.011442564,
2022/3/1,3:00:00,6.302453613,8.898037494,
2022/3/1,4:00:00,4.979943848,9.154585019,
2022/3/1,5:00:00,4.129174805,9.695541146,
2022/3/1,6:00:00,3.54644165,9.372887314,
2022/3/1,7:00:00,3.455438232,9.45428888,
2022/3/1,8:00:00,3.669091797,8.939824037,
2022/3/1,9:00:00,4.742425537,8.647566506,
2022/3/1,10:00:00,5.518823242,7.986610928,
2022/3/1,11:00:00,6.250848389,7.270084292,
2022/3/1,12:00:00,7.095513916,6.430338464,
2022/3/1,13:00:00,7.396875,5.694128727,
2022/3/1,14:00:00,7.443505859,5.910981234,
2022/3/1,15:00:00,7.149346924,6.167303388,
2022/3/1,16:00:00,6.728692627,5.997450047,
2022/3/1,17:00:00,5.282403564,4.929404575,
2022/3/1,18:00:00,4.88503418,3.831562792,
2022/3/1,19:00:00,4.826226807,2.754290649,
2022/3/1,20:00:00,4.3605896,1.611823088,
2022/3/1,21:00:00,3.87444458,1.176460914,
2022/3/1,22:00:00,3.530908203,1.325753507,
2022/3/1,23:00:00,3.693505859,1.500958138,
